common.bns,files,pilot.files,v1,v2,error.rate,idx,match.idx,keep,ref.time,pilot.time
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_mixtral87b_tts/PMC10037274_body.csv,Female,female,1.2800871473928057e-13,37,3,TRUE,0,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_mixtral87b_tts/PMC10037274_body.csv,Intramuscular injection of nutritious nerve drugs,intramuscular injection of nutritious nerve drugs,1.297850715786808e-13,27,35,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_mixtral87b_tts/PMC10037274_body.csv,Hypoproteinemia,hypoproteinemia,1.468825061579082e-13,21,12,TRUE,0,-96
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_mixtral87b_tts/PMC10037274_body.csv,Albumin 27.9 g/L,albumin 27.9 g/L,1.503241975342462e-13,44,26,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_mixtral87b_tts/PMC10037274_body.csv,Neutrophils 79.2%,neutrophils 79.2%,1.503241975342462e-13,47,29,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_mixtral87b_tts/PMC10037274_body.csv,Prothrombin time 15.9 sec,Prothrombin time 15.9 sec,1.5343282200319666e-13,42,24,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_mixtral87b_tts/PMC10037274_body.csv,Hemoglobin 87 g/L,hemoglobin 87 g/L,1.6020518245341011e-13,48,30,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_mixtral87b_tts/PMC10037274_body.csv,event,event,1.6142642778049779e-13,1,1,TRUE,time,time
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_mixtral87b_tts/PMC10037274_body.csv,Alanine aminotransferase 56 U/L,alanine aminotransferase 56 U/L,1.6775469902086118e-13,45,27,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_mixtral87b_tts/PMC10037274_body.csv,No chest tightness,no chest tightness,1.6942003355779891e-13,40,18,TRUE,72,0
