common.bns,files,pilot.files,v1,v2,error.rate,idx,match.idx,keep,ref.time,pilot.time
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Partial thromboplastin time 34.5 sec,partial thromboplastin time 34.5 sec,8.804068585277491e-14,43,28,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Septic shock,septic shock,9.725553695716373e-14,23,12,TRUE,0,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Application of topical thrombin lyophilized powder,application of topical thrombin lyophilized powder,1.0591527654923993e-13,56,42,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Hemoglobin 87 g/L,hemoglobin 87 g/L,1.0791367799356523e-13,48,33,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,event,event,1.1024514634527804e-13,1,1,TRUE,time,time
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Pain,pain,1.2378986724570498e-13,33,20,TRUE,72,-24
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Total bilirubin 129.4 μmol/L,total bilirubin 129.4 μmol/L,1.2612133559741778e-13,46,31,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Albumin 27.9 g/L,albumin 27.9 g/L,1.3433698597964394e-13,44,29,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Abdominal infection,abdominal infection,1.3700152123874434e-13,19,8,TRUE,0,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Alanine aminotransferase 56 U/L,alanine aminotransferase 56 U/L,1.432187701766452e-13,45,30,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Decompensated cirrhosis,decompensated cirrhosis,1.4599432773820809e-13,18,7,TRUE,0,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,No ongoing abdominal pain,no ongoing abdominal pain,1.5454304502782182e-13,39,23,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,No chest tightness,no chest tightness,1.59539048638635e-13,40,25,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Hypoproteinemia,hypoproteinemia,1.6187051699034782e-13,21,10,TRUE,0,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,High sensitivity C-reactive protein 77 mg/L,high sensitivity C-reactive protein 77 mg/L,1.6286971771251046e-13,50,35,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Acute respiratory distress syndrome (ARDS),acute respiratory distress syndrome (ARDS),1.62980740014973e-13,22,11,TRUE,0,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Prothrombin time 15.9 sec,Prothrombin time 15.9 sec,1.6375789613221061e-13,42,27,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Treatment with oral antiviral drugs,treatment with oral antiviral drugs,1.659783421814609e-13,24,37,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Hemostasis with local epinephrine injection,hemostasis with local epinephrine injection,1.7086332348981162e-13,16,41,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Difficulty opening the mouth,difficulty opening the mouth,1.7441603716861212e-13,32,19,TRUE,72,-24
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Changes in self-image,changes in self-image,1.8574031201978871e-13,34,21,TRUE,72,-24
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Neutrophils 79.2%,neutrophils 79.2%,1.9784174298820292e-13,47,32,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Female,female,2.327027459614328e-13,37,3,TRUE,0,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Spontaneous peritonitis,spontaneous peritonitis,2.6756374893466273e-13,20,9,TRUE,0,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,No asthma,no asthma,2.712274849159258e-13,41,26,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Platelet count 48 × 10⁹/L,platelet count 48 × 10^9/L,0.00727523476787506,49,34,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,73-year-old,73 years old,0.00847312781175002,17,2,TRUE,0,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,She was discharged from the hospital,discharged from the hospital,0.01207028320837888,11,45,TRUE,336,168
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Her consciousness was intact,consciousness intact,0.02193715395942808,38,22,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,The patient's wound fully healed,wound fully healed,0.02841277750182458,10,46,TRUE,336,168
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_interval_tts/PMC10037274_body.csv,Admitted to the ICU,admitted to the hospital,0.03580845314144809,4,4,TRUE,0,-72
