event,time
hepatitis C-related cirrhosis,0
recurrent hepatic encephalopathies,0
chronic portal vein thrombosis,0
liver transplantation,0
end-to-side anastomosis of the donor portal vein to the superior mesenteric vein,0
end-to-end bile duct anastomosis,0
massive venous bleeding from local varices,0
iliac conduit construction,0
normal liver graft function,0
stenosis of the bile duct anastomosis,-6720
biliary leakage,-6720
elevated liver enzymes,-6720
pigtail treatment,-3360
FCSCEMS insertion,-3024
persisting leakage,-3024
stent extraction,-1680
hepatitis C reinfection,-1680
recurrent stenosis of the biliary anastomosis,-1680
ERCP,-1680
balloon dilatations,-1680
pigtail placements,-1680
stent placements,-1680
biopsy-proven significant fibrosis,-8760
treatment with pegylated interferon and ribavirin,-8760
elective ERCP,0
portobiliary fistula,0
hemobilia,0
FCSEMS placement,0
prophylactic antibiotic treatment with ciprofloxacin,0
septic shock,48
admission to the intensive care unit,48
hemodynamic support,48
empiric broad-spectrum antibiotic treatment,48
computed tomography,48
angiography,48
chronic obliteration of the iliac conduit,48
partial perfusion of the hepatic artery by gastroduodenal collaterals,48
anuric kidney failure,48
continuous venovenous hemofiltration,48
intermittent hemodialysis,192
evaluation for liver re-transplantation,4032
FCSEMS replacement,4032
no evidence of persisting leakage,4032
no relevant stenosis,4032
no recurrent stenosis or portobiliary fistula,4032
