event,time
dizziness ,-2
lost consciousness ,-2
found down by a family member ,-2
Glasgow Coma Score of 15 ,-2
no focal neurological deficits ,-2
noncontrast CT of the head ,-2
6 mm right frontal SDH ,-2
right medial orbital wall fracture ,-2
admitted to the surgical intensive care unit ,-2
severe headache ,48
head CT ,48
worsening of the SDH ,48
associated mass effect ,48
2 mm midline shift ,48
discharged to acute inpatient rehabilitation ,144
repeat the head CT ,144
terrible headache ,150
repeat neurosurgical evaluation ,150
still neurologically intact ,150
repeat CT head ,150
expansion of the hematoma ,150
increased mass effect ,150
8 mm midline shift ,150
burr holes for evacuation of the SDH ,150
placement of subdural drain ,150
headache improved ,150
SDH decreased in size ,150
drain removed ,150
discharged home ,150
seizure prophylaxis ,150
strange sensation in the right arm ,218
feeling that he could not control the arm ,218
sent directly to the emergency room ,218
focal left arm seizure ,218
treated for this seizure ,218
started on electroencephalography (EEG) monitoring ,218
admitted ,218
found to be unresponsive ,218
CT head ,218
no acute hemorrhage ,218
EEG indicated status epilepticus ,218
intubated for airway protection ,218
transferred to the medical intensive care unit ,218
cerebral CTA ,218
negative for any pathology ,218
ventilator-dependent respiratory failure ,218
septic shock ,218
Pseudomonas bacteremia ,218
tracheostomy ,218
gastrostomy ,218
stabilized ,218
discharged to long-term acute care hospital ,218
seizure control ,218
less responsive ,222
transferred back for neurosurgical evaluation ,222
opened eyes to stimulation ,222
localized with the right upper extremity ,222
minimal movement of left upper and bilateral lower extremities ,222
"cough, gag, corneal, and pupillary reflexes were all present ",222
CT and CTA head ,222
right frontal intraparenchymal hemorrhage ,222
no vascular lesion or anomaly ,222
cerebral catheter angiography ,222
prominence of the anterior temporal branch of the right middle cerebral artery ,222
"early, rapid, shunting of blood through a cortical vein to the superior sagittal sinus ",222
opacification of a capillary-like serpiginous tangle of vessels ,222
AVM ,222
Spetzler-Martin Grade 1 ,222
Spetzler-Ponce Grade A ,222
embolization of the AVM ,224
N-butyl- cyanoacrylate glue ,224
embolization was successful ,224
no opacification of the early draining vein or AVM nidus ,224
resection of the AVM ,232
right pterional craniotomy ,232
AVM was separated from surrounding brain parenchyma ,232
microdissection techniques ,232
"feeding arteries, followed by the draining vein, were coagulated ",232
bipolar electrocautery ,232
resected ,232
intraoperative Doppler ultrasound ,232
no arterial flow in the draining vein ,232
associated intraparenchymal hematoma was also evacuated ,232
postoperative angiography ,232
no residual AVM ,232
mental status progressively improved ,235
followed commands ,235
tracked with his eyes ,235
spontaneous antigravity movement of the right upper extremity ,235
no movement of the left upper or bilateral lower extremities ,235
pseudomonas sepsis ,235
treated in consultation with infectious disease ,235
discharged to long-term acute care ,240
