event,time
History of surgery for appendicitis,-10
History of 5 tattoos without complications,-10
Mastopexy with placement of 240-mL silicone implants,0
Discharged from hospital,0
Ulceration and necrosis at the incision,4
"Hemoglobin 7.5 g/dL, hematocrit 23%, leukocytes 64,500/mm, C-reactive protein >270 mg/L, low levels of total proteins and fractions, serum albumin, and globulins",4
Transferred to the intensive care unit with suspected infection of the surgical site and sepsis,4
Received systemic vancomycin and meronem for 20 days and daptomycin (Cubicin),4
Local wound care with saline solution and chlorhexidine antiseptic,4
Ulceration and necrosis worsened,9
Surgical removal of the silicone implants,9
"Rinsed with 2 L of saline, garamycin 80 mg, and kefazol 1 g",9
Breast reconstruction using mononylon sutures,9
Biopsies of the edges of the surgical wound showed dermatitis and diffuse neutrophilic panniculitis and necrosis,9
New dehiscence of the entire surgical wound,12
Large area of necrosis with no secretion,12
Wound care using negative pressure VAC and hydrophobic polyurethane foam sponges with silver,12
Notable purplish secretion aspirated by the VAC machine,12
Worsening of the patient's clinical condition and anasarca,12
Introduced prednisone 40 mg/d,16
"Improved general condition, granulation tissue, contraction of the wound edges, and some adherence between the structures of the pectoralis major muscle and the glandular tissue",16
Began to use hydrophobic polyvinyl alcohol (white) foam in the next 3 VAC foam changes,16
Placed deep mononylon sutures to direct tissue adhesion without transfixing the dermis or the epidermis,16
Improved appearance of the wound after 4 foam changes,27
Performed dressing changes using sodium carboxymethyl cellulose with silver (Aquacel) outside the operating room,27
Discharged 42 days after the original surgery with prednisone 60 mg/d,42
Wound care conducted in the outpatient clinic with progressive improvement in the wound's appearance,42
Gradually reduced and eventually suspended prednisone after 4 months,126
Initial sensitivity in the areola and nipple,210
