common.bns,files,pilot.files,v1,v2,error.rate,idx,match.idx,keep,ref.time,pilot.time
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run4/PMC10370906_body.csv,Japan Coma Scale (JCS) II-10,Japan Coma Scale (JCS) II-10,8.570921750106208e-14,8,8,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run4/PMC10370906_body.csv,female,female,8.837375276016247e-14,3,3,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run4/PMC10370906_body.csv,history of atrial fibrillation,history of atrial fibrillation,9.037215420448774e-14,55,56,TRUE,-2880,-8760
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run4/PMC10370906_body.csv,implantation of a biventricular pacing implantable cardioverter defibrillator,implantation of a biventricular pacing implantable cardioverter defibrillator,9.08162434143378e-14,57,58,TRUE,-2160,-8760
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run4/PMC10370906_body.csv,history of dilated cardiomyopathy,history of dilated cardiomyopathy,9.181544413650045e-14,56,57,TRUE,-2880,-8760
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run4/PMC10370906_body.csv,Glasgow Coma Scale (GCS) 14 (E3V5M6),Glasgow Coma Scale (GCS) 14 (E3V5M6),9.525713551283844e-14,9,9,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run4/PMC10370906_body.csv,Lipiodol remained as a high-density spot on the lateral ventricular wall of the anterior horn of the left lateral ventricle,Lipiodol remained as a high-density spot on the lateral ventricular wall of the anterior horn of the left lateral ventricle,1.1124434706744069e-13,48,48,TRUE,74,78
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run4/PMC10370906_body.csv,admitted to the hospital,admitted to the hospital,1.1790568521519162e-13,6,6,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run4/PMC10370906_body.csv,event,event,1.2001510896197942e-13,1,1,TRUE,time,time
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run4/PMC10370906_body.csv,decrease in muscle strength associated with disuse remained,decrease in muscle strength associated with disuse remained,1.2634338020234281e-13,51,52,TRUE,240,240
